KurumaInfo
"['119010', '1', 'ﾄﾖﾀ', '115', 'ｳｨｯｼｭ 1800 DOHC', '15159', '0001-0004', 'DBA-ZNE10G', '0508', '0904', '1ZZFE', '1800']"
['']
['']
"['', '']"
"['', '']"
"['', '']"
"['144858', '6', 'ﾀﾞｲﾊﾂ', '10', 'ﾊｲｾﾞｯﾄ ｶｰｺﾞ 660 DOHC', '15983', '0224 0225', 'EBD-S321V', '1212', '1503', 'KFVE', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['134912', '6', 'ﾀﾞｲﾊﾂ', '10', 'ﾊｲｾﾞｯﾄ ｶｰｺﾞ 660 DOHC', '15982', '0005-0008 0025-0028', 'GBD-S321V', '0712', '1012', 'KFVE', '660']"
"['116220', '1', 'ﾄﾖﾀ', '26', 'ﾊｲｴｰｽ 2000 ﾊﾞﾝ ﾛﾝｸﾞ DOHC', '12592', '0001-0008 0049-0056', 'CBF-TRH200K', '0408', '1312', '1TRFE', '2000']"
"['116220', '1', 'ﾄﾖﾀ', '26', 'ﾊｲｴｰｽ 2000 ﾊﾞﾝ ﾛﾝｸﾞ DOHC', '12592', '0001-0008 0049-0056', 'CBF-TRH200K', '0408', '1312', '1TRFE', '2000']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['139640', '17', 'ﾒﾙｾﾃﾞｽ', '14', 'ﾒﾙｾﾃﾞｽﾍﾞﾝﾂ A180 1600 ﾀｰﾎﾞ', '17485', '0002 0004 0012 0014 0102 0104 0112 0114', 'DBA-176042', '1301', '1810', '270', '1600']"
"['', '']"
"['', '']"
"['', '']"
"['145109', '1', 'ﾄﾖﾀ', '143', 'ﾚｸｻｽRX 2000 DOHC ﾀｰﾎﾞ', '18183', '0001-0020 0021-0030', 'DBA-AGL20W', '1510', '1712', '8ARFTS', '2000']"
['']
"['136521', '16', 'ｱｳﾃﾞｨ', '4', 'ｱｳﾃﾞｨ A6 ｱﾊﾞﾝﾄ 2800 DOHC', '17082', '0502 0504 0602 0604', 'DBA-4GCHVS', '1202', '1504', 'CHV(6CYL)', '2800']"
