,parKurumaNo,parHinban,ParamList,KurumaInfo,parType,parHMCount,parJunsei,parMakerNo,parHinmokuNos,parMakerNos,parSyadaiNo,CallHinban
454,133881 ,"['', '']","['', '']","['', '']",,100 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844', '3440', '3441', '3442', '3480', '3481', '3482', '3360', '3360', '3361', '3361', '3362', '3362', '3363', '3363', '3364', '3364', '3365', '3365', '3366', '3366', '3380', '3380', '3381', '3381', '3382', '3382', '3383', '3383', '3384', '3384', '3385', '3385', '3386', '3386', '3360', '3360', '3360', '3361', '3361', '3361', '3362', '3362', '3362', '3363', '3363', '3363', '3364', '3364', '3364', '3365', '3365', '3365', '3366', '3366', '3366', '3380', '3380', '3380', '3381', '3381', '3381', '3382', '3382', '3382', '3383', '3383', '3383', '3384', '3384', '3384', '3385', '3385', '3385', '3386', '3386', '3386', '3880', '3880', '3881', '3881', '3882 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '1620', '1620', '1620', '1620', '1620', '1620', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2840', '4280', '2840', '4280', '2840 ']",0,
455,133840 ,"['', '']","['', '']","['', '']",,19 ,,,"['3882', '4300', '4300', '3960', '3960', '3961', '3961', '3962', '3962', '3963', '3963', '4000', '4000', '4001', '4001', '4002', '4002', '4003', '4003 ']","['4280', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600 ']",0,
456,133840 ,"['', '']","['', '']","['', '']",,100 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844', '3440', '3441', '3442', '3480', '3481', '3482', '3360', '3360', '3361', '3361', '3362', '3362', '3363', '3363', '3364', '3364', '3365', '3365', '3366', '3366', '3380', '3380', '3381', '3381', '3382', '3382', '3383', '3383', '3384', '3384', '3385', '3385', '3386', '3386', '3360', '3360', '3360', '3361', '3361', '3361', '3362', '3362', '3362', '3363', '3363', '3363', '3364', '3364', '3364', '3365', '3365', '3365', '3366', '3366', '3366', '3380', '3380', '3380', '3381', '3381', '3381', '3382', '3382', '3382', '3383', '3383', '3383', '3384', '3384', '3384', '3385', '3385', '3385', '3386', '3386', '3386', '3880', '3880', '3881', '3881', '3882 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '1620', '1620', '1620', '1620', '1620', '1620', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2840', '4280', '2840', '4280', '2840 ']",0,
457,,"['', '']","['09223', '0227', '', ' ']","['100053', '8', 'ｽｽﾞｷ', '20', 'Kei 660 ﾀｰﾎﾞ', '9223', '0227', 'GF-HN11S', '0012', '0104', 'F6AT', '660']",,,,,"['', '']","['', '']",,
458,,"['', '']","['15096', '0001', '', ' ']","['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']",,,,,"['', '']","['', '']",,
459,,['AY120NS022 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
460,,['AY120NS022 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,AY120NS022
461,,['54501-AX00B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
462,,['54500-AX00B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
463,,['48640-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
464,,['48520-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
465,,['48521-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
466,,['48521-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
467,,['20651-ED10A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
468,,['20651-ED10A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
469,,['20695-ED10A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
470,,['20695-8H310 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
471,,['20691-57E01 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
472,,['E6210-AZ11A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
473,,['E4303-AZ11B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
474,,['E4303-AZ11A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
475,,['E4302-AZ11B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
476,,['E4302-AZ11A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
477,,['43330-29575 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
478,,['43330-29575 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
479,,['48069-26170 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
480,,['48068-26170 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
481,,['45046-29456 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
482,,['45046-29456 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
483,,['45503-29846 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
484,,['45503-29846 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
485,133881 ,"['', '']","['', '']","['', '']",,19 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040 ']",0,
486,133840 ,"['', '']","['', '']","['', '']",,19 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040 ']",0,
487,,"['', '']","['16606', '0094', '', ' ']","['133840', '1', 'ﾄﾖﾀ', '26', 'ﾊｲｴｰｽ 3000 ﾊﾞﾝ ﾛﾝｸﾞ ﾀｰﾎﾞ', '16606', '0049-0064 0089-0096', 'LDF-KDH206K', '1007', '1711', '1KDFTV', '3000']",,,,,"['', '']","['', '']",,
488,,['54501-AX00B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
489,,['54500-AX00B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
490,,['48640-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
491,,['48520-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
492,,['48521-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
493,,['48521-3U025 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
494,126188 ,"['', '']","['', '']","['', '']",,78 ,,,"['4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']","['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
495,126188 ,"['', '']","['', '']","['', '']",,100 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844', '4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '3760', '3760', '3761', '3761', '3762', '3762', '5660', '8570', '8310', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2240', '4400', '2240', '4400', '2240', '4400', '2840', '1040', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
496,116440 ,"['', '']","['', '']","['', '']",,78 ,,,"['4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']","['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
497,116440 ,"['', '']","['', '']","['', '']",,100 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844', '4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '3760', '3760', '3761', '3761', '3762', '3762', '5660', '8570', '8310', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2240', '4400', '2240', '4400', '2240', '4400', '2840', '1040', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
498,116439 ,"['', '']","['', '']","['', '']",,78 ,,,"['4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']","['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
499,116439 ,"['', '']","['', '']","['', '']",,100 ,,,"['3800', '3801', '3802', '4740', '4740', '4741', '4741', '4742', '4742', '3803', '5740', '5740', '3840', '3841', '3842', '3845', '3851', '3843', '3844', '4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '3760', '3760', '3761', '3761', '3762', '3762', '5660', '8570', '8310', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842 ']","['1040', '1040', '1040', '1040', '2840', '1040', '2840', '1040', '2840', '1040', '1040', '2480', '1040', '1040', '1040', '1040', '1040', '1040', '1040', '2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2240', '4400', '2240', '4400', '2240', '4400', '2840', '1040', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,
500,,['PL7001 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
501,137251 ,"['', '']","['', '']","['', '']",,10 ,,,"['2060', '2060', '2061', '2061', '2062', '2062', '2063', '2063', '5270', '5020 ']","['2480', '2520', '2480', '2520', '2480', '2520', '2480', '2520', '2840', '2840 ']",0,
502,134484 ,"['', '']","['', '']","['', '']",,10 ,,,"['2060', '2060', '2061', '2061', '2062', '2062', '2063', '2063', '5270', '5020 ']","['2480', '2520', '2480', '2520', '2480', '2520', '2480', '2520', '2840', '2840 ']",0,
503,113112 ,"['', '']","['', '']","['', '']",,9 ,,,"['2300', '2301', '2302', '2303', '2340', '2341', '2342', '2343', '2344 ']","['2180', '2180', '2180', '2180', '2180', '2180', '2180', '2180', '2180 ']",0,
504,,"['', '']","['16710', '0008', '', ' ']","['134484', '6', 'ﾀﾞｲﾊﾂ', '15', 'ﾑｰﾌﾞ 660 DOHC', '16710', '0002 0008', 'DBA-LA100S', '1012', '1212', 'KFVE', '660']",,,,,"['', '']","['', '']",,
505,,"['', '']","['11944', '0008', '', ' ']","['113112', '8', 'ｽｽﾞｷ', '16', 'ﾜｺﾞﾝR 660 DOHC', '11944', '0008', 'UA-MH21S', '0309', '0404', 'K6A', '660']",,,,,"['', '']","['', '']",,
506,,"['', '']","['15096', '0001', '', ' ']","['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']",,,,,"['', '']","['', '']",,
507,116440 ,"['', '']","['', '']","['', '']",,40 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853 ']","['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280 ']",0,
508,116439 ,"['', '']","['', '']","['', '']",,40 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853 ']","['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280 ']",0,
