子ユーザ,月日,時刻,入力値,parHinban,parKurumaNo,ParamList,KurumaInfo,parHMCount,parType,parJunsei,parHinmokuNos,parMakerNo,parMakerNos,parSyadaiNo,CallHinban,date
61323901,2021-11-09,15:38:03,,,116440 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:38:03
61323901,2021-11-09,15:38:03,,,116440 ,"['', '']","['', '']",50 ,,,"['5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:38:03
61323901,2021-11-09,15:38:04,20700000,20691-57E01 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,206958H310,20695-8H310 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,20695ED10A,20695-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61323901,2021-11-09,15:38:04,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:04
61385002,2021-11-09,15:38:29,AY120NS022,AY120NS022 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:29
61385002,2021-11-09,15:38:29,AY120NS022,AY120NS022 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,AY120NS022,2021-11-09 15:38:29
219014,2021-11-09,15:38:40,4881078A01,4881078A01 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:40
219014,2021-11-09,15:38:40,4881078A01,48810-78A01 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,4881078A01,2021-11-09 15:38:40
219014,2021-11-09,15:38:50,4882078A01,48820-78A01 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,4882078A01,2021-11-09 15:38:50
219014,2021-11-09,15:38:50,4882078A01,4882078A01 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:38:50
209002,2021-11-09,15:39:02,17338-0003,,,"['17338', '0003', '', ' ']","['137956', '2', '日産', '93', 'ﾉｰﾄ 1200 DOHC', '17338', '0003', 'DBA-E12', '1209', '1507', 'HR12DE', '1200']",,,,"['', '']",,"['', '']",,,2021-11-09 15:39:02
209002,2021-11-09,15:39:16,,,137956 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:39:16
209002,2021-11-09,15:39:16,,,142449 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:39:16
61323901,2021-11-09,15:39:24,,,126188 ,"['', '']","['', '']",100 ,,,"['5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210', '2380', '2501', '2502', '2503', '4320', '4580', '4620', '4640', '4971', '4972', '4973', '4974', '4975', '4976', '4977', '4978', '4979', '4981', '4982', '4983', '5160', '5420', '5440', '5570', '5800', '5840', '5900', '5920', '5940', '5960', '5980', '1100', '1101', '1102', '1120', '1121', '1140', '1141', '1142', '1146', '1147', '1180', '1181', '1182', '1380', '1381', '1382', '1420', '1421', '1422 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,126188 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116440 ,"['', '']","['', '']",88 ,,,"['1423', '1424', '1460', '1461', '1462', '1464', '1465', '1466', '1467', '1470', '1471', '1472', '1473', '1480', '1481', '1482', '1483', '1490', '1491', '1492', '1500', '1501', '1502', '1503', '1504', '1520', '1525', '1600', '1620', '2347', '2385', '2500', '2501', '2502', '2503', '2504', '2760', '2780', '2800', '2820', '2880', '3320', '3321', '3322', '3360', '3361', '3362', '3363', '3364', '3365', '3366', '3380', '3381', '3382', '3383', '3384', '3385', '3386', '3800', '3801', '3802', '3841', '3842', '3843', '3844', '3852', '3853', '3880', '3881', '3882', '4620', '4650', '4740', '4741', '4742', '4743', '4745', '4900', '4901', '4902', '5061', '5100', '5700', '5701', '5702', '6000', '6190', '8621 ']",,"['4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,126188 ,"['', '']","['', '']",88 ,,,"['1423', '1424', '1460', '1461', '1462', '1464', '1465', '1466', '1467', '1470', '1471', '1472', '1473', '1480', '1481', '1482', '1483', '1490', '1491', '1492', '1500', '1501', '1502', '1503', '1504', '1520', '1525', '1600', '1620', '2347', '2385', '2500', '2501', '2502', '2503', '2504', '2760', '2780', '2800', '2820', '2880', '3320', '3321', '3322', '3360', '3361', '3362', '3363', '3364', '3365', '3366', '3380', '3381', '3382', '3383', '3384', '3385', '3386', '3800', '3801', '3802', '3841', '3842', '3843', '3844', '3852', '3853', '3880', '3881', '3882', '4620', '4650', '4740', '4741', '4742', '4743', '4745', '4900', '4901', '4902', '5061', '5100', '5700', '5701', '5702', '6000', '6190', '8621 ']",,"['4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116440 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116439 ,"['', '']","['', '']",88 ,,,"['1423', '1424', '1460', '1461', '1462', '1464', '1465', '1466', '1467', '1470', '1471', '1472', '1473', '1480', '1481', '1482', '1483', '1490', '1491', '1492', '1500', '1501', '1502', '1503', '1504', '1520', '1525', '1600', '1620', '2347', '2385', '2500', '2501', '2502', '2503', '2504', '2760', '2780', '2800', '2820', '2880', '3320', '3321', '3322', '3360', '3361', '3362', '3363', '3364', '3365', '3366', '3380', '3381', '3382', '3383', '3384', '3385', '3386', '3800', '3801', '3802', '3841', '3842', '3843', '3844', '3852', '3853', '3880', '3881', '3882', '4620', '4650', '4740', '4741', '4742', '4743', '4745', '4900', '4901', '4902', '5061', '5100', '5700', '5701', '5702', '6000', '6190', '8621 ']",,"['4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116439 ,"['', '']","['', '']",100 ,,,"['5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210', '2380', '2501', '2502', '2503', '4320', '4580', '4620', '4640', '4971', '4972', '4973', '4974', '4975', '4976', '4977', '4978', '4979', '4981', '4982', '4983', '5160', '5420', '5440', '5570', '5800', '5840', '5900', '5920', '5940', '5960', '5980', '1100', '1101', '1102', '1120', '1121', '1140', '1141', '1142', '1146', '1147', '1180', '1181', '1182', '1380', '1381', '1382', '1420', '1421', '1422 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116440 ,"['', '']","['', '']",100 ,,,"['5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020', '6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210', '2380', '2501', '2502', '2503', '4320', '4580', '4620', '4640', '4971', '4972', '4973', '4974', '4975', '4976', '4977', '4978', '4979', '4981', '4982', '4983', '5160', '5420', '5440', '5570', '5800', '5840', '5900', '5920', '5940', '5960', '5980', '1100', '1101', '1102', '1120', '1121', '1140', '1141', '1142', '1146', '1147', '1180', '1181', '1182', '1380', '1381', '1382', '1420', '1421', '1422 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '2020', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:24,,,116439 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:39:24
61323901,2021-11-09,15:39:25,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:25
61323901,2021-11-09,15:39:25,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:25
61323901,2021-11-09,15:39:25,206958H310,20695-8H310 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:25
61323901,2021-11-09,15:39:25,20695ED10A,20695-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:25
61323901,2021-11-09,15:39:25,20700000,20691-57E01 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:25
61323901,2021-11-09,15:39:26,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:26
61323901,2021-11-09,15:39:26,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:39:26
61353701,2021-11-09,15:40:57,H4502S7A901,H4502S7A901 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,H4502S7A901,2021-11-09 15:40:57
61353701,2021-11-09,15:40:57,H4502S7A901,H4502S7A901 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:40:57
613N0604,2021-11-09,15:41:59,15659-0010,,,"['15659', '0010', '', ' ']","['126750', '8', 'ｽｽﾞｷ', '16', 'ﾜｺﾞﾝR 660 DOHC', '15659', '0010', 'DBA-MH22S', '0705', '0809', 'K6A', '660']",,,,"['', '']",,"['', '']",,,2021-11-09 15:41:59
613N0604,2021-11-09,15:42:06,TMB20L9,TMB20L9 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:06
613N0604,2021-11-09,15:42:06,,,126750 ,"['', '']","['', '']",17 ,,,"['2942', '2943', '2946', '2947', '2948', '2949', '2958', '2965', '2966', '2967', '2968', '2969', '2970', '2971', '2972', '2973', '2974 ']",,"['1040', '1040', '1040', '1040', '1040', '1040', '1040', '4060', '4060', '4060', '4060', '4060', '4060', '4060', '4060', '4060', '4060 ']",0,,2021-11-09 15:42:06
613N0604,2021-11-09,15:42:06,38B20L,38B20L ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:06
610TB106,2021-11-09,15:42:15,A9933,A9933 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:15
610TB106,2021-11-09,15:42:15,,,102277 ,"['', '']","['', '']",10 ,,,"['2060', '2060', '2061', '2061', '2062', '2062', '2063', '2063', '5270', '5020 ']",,"['2480', '2520', '2480', '2520', '2480', '2520', '2480', '2520', '2840', '2840 ']",0,,2021-11-09 15:42:15
61323901,2021-11-09,15:42:19,,,116439 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:42:19
61323901,2021-11-09,15:42:20,,,116440 ,"['', '']","['', '']",100 ,,,"['4743', '4743', '4745', '4900', '4900', '4901', '4901', '4902', '4902', '5660', '5620', '5622', '5625', '3845', '4700', '4701', '4702', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '5700', '5700', '5701', '5701', '5702', '5702', '5820', '5860', '6000', '6020', '6080', '6100', '6120', '6180', '3853', '2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270 ']",,"['2840', '4280', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '1040', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '4280', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '4280', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:42:20
61323901,2021-11-09,15:42:20,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:20
61323901,2021-11-09,15:42:20,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:20
61323901,2021-11-09,15:42:20,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:20
61323901,2021-11-09,15:42:20,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:20
61323901,2021-11-09,15:42:20,20695ED10A,20695-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:42:20
